"","Object","velocity","orbits","size"
"7581","480823 (1998 YW5)",12.3586666666667,12,570
"7582","480856 (2001 NZ1)",8.3111,2,1600
"7583","480858 (2001 PT9)",7.6992375,16,410
"7584","480883 (2001 YE4)",8.37873636363636,44,430
"7585","480885 (2002 AC29)",11.6932,6,1700
"7586","480922 (2002 XP37)",10.2221090909091,11,490
"7587","480936 (2003 QH5)",6.71873333333333,9,570
"7588","480984 (2003 YR70)",4.02504,5,570
"7589","481025 (2004 VA1)",10.2627714285714,7,470
"7590","481027 (2004 XN44)",7.4462,2,1200
"7591","481052 (2005 HD4)",7.8368,6,430
"7592","481127 (2005 UJ6)",9.19194285714286,7,300
"7593","481327 (2006 BB27)",9.2814,6,590
"7594","481394 (2006 SF6)",5.31384285714286,28,620
"7595","481442 (2006 WO3)",8.9681652173913,23,280
"7596","481457 (2006 XD2)",7.91484705882353,17,380
"7597","481482 (2007 CA19)",17.2504666666667,3,1800
"7598","481532 (2007 LE)",12.1633666666667,6,680
"7599","481543 (2007 RN7)",3.10868,5,270
"7600","481817 (2008 UL90)",8.59913043478261,23,1100
"7601","481965 (2009 EB1)",9.0055,2,430
"7602","481984 Cernunnos (2009 KL2)",4.4144,1,1500
"7603","482049 (2009 XG8)",18.3883142857143,7,1000
"7604","482054 (2010 AE)",7.5547,8,750
"7605","482234 (2011 CG71)",1.45257142857143,7,180
"7606","482250 (2011 LL2)",8.25995,12,620
"7607","482467 (2012 LK9)",8.7389,12,1600
"7608","482488 (2012 SW20)",8.20725,4,680
"7609","482505 (2012 TQ78)",7.9301875,16,750
"7610","482533 (2012 UA34)",16.4317222222222,18,680
"7611","482562 (2012 VN82)",8.45494,10,590
"7612","482566 (2012 WK4)",5.646464,25,300
"7613","482650 (2013 BK18)",12.4640666666667,6,750
"7614","482718 (2013 ET9)",5.86024,5,360
"7615","482766 (2013 GF69)",6.36585,8,820
"7616","482796 (2013 QJ10)",9.99678461538462,13,750
"7617","483422 (2000 CE59)",5.17225882352941,17,490
"7618","483423 (2000 DO1)",14.3329692307692,13,520
"7619","483432 (2001 DF47)",8.9838,19,520
"7620","483459 (2002 EM6)",10.5053529411765,17,540
"7621","483468 (2002 JY8)",10.4408,1,1700
"7622","483471 (2002 LS32)",12.4770571428571,7,1300
"7623","483472 (2002 NX)",6.81173333333333,3,860
"7624","483504 (2002 XN14)",6.5379,6,540
"7625","483508 (2003 CR1)",8.49865,16,570
"7626","483531 (2003 UF22)",4.247,3,590
"7627","483560 (2004 BV1)",7.02735555555556,9,860
"7628","483656 (2005 ES70)",7.728424,50,100
"7629","483878 (2005 YS165)",12.1024,4,1900
"7630","483989 (2006 CY10)",5.88008,5,470
"7631","484402 (2007 XH16)",9.66757142857143,7,710
"7632","484403 (2007 XF25)",7.8089,2,310
"7633","484462 (2008 CM20)",7.812,10,300
"7634","484506 (2008 ER7)",11.7343857142857,14,570
"7635","484757 (2009 BL2)",5.58,4,820
"7636","484795 (2009 DE47)",8.426575,8,1200
"7637","484976 (2009 UN3)",14.05695,4,1200
"7638","485110 (2010 HZ108)",8.257625,8,380
"7639","485823 (2012 DF61)",10.4860235294118,17,450
"7640","48603 (1995 BC2)",3.20385,4,1700
"7641","486692 (2013 VC13)",11.6523833333333,12,820
"7642","486739 (2014 EW24)",7.33625333333333,15,710
"7643","487577 (2014 YQ15)",5.94042666666667,15,340
"7644","487583 (2015 FJ36)",6.08349166666667,24,220
"7645","488453 (1994 XD)",13.4345142857143,7,900
"7646","488461 (1996 FS1)",18.7302,5,540
"7647","488490 (2000 AF205)",5.14515454545455,22,260
"7648","488509 (2000 UW13)",8.6056,5,450
"7649","488515 (2001 FE90)",6.59325714285714,7,450
"7650","488615 (2002 SR)",3.77476666666667,18,270
"7651","488636 (2002 WY12)",7.3904,2,780
"7652","488645 (2003 OV)",18.259,2,1200
"7653","488693 (2003 WW87)",16.7028,3,2400
"7654","488698 (2003 XV10)",14.4349777777778,9,820
"7655","488789 (2004 XK50)",17.9980833333333,12,820
"7656","488803 (2005 GB120)",6.31385454545455,33,470
"7657","489235 (2006 QA58)",8.82983333333333,6,490
"7658","489337 (2006 UM)",7.27673333333333,3,1200
"7659","489453 (2007 BX48)",7.14426,10,570
"7660","489486 (2007 GS3)",5.66172727272727,22,780
"7661","489885 (2008 HY37)",12.0300666666667,6,1200
"7662","490354 (2009 FF19)",5.34201538461538,13,330
"7663","490581 (2009 WZ104)",4.5694,19,590
"7664","490684 (2010 LL34)",12.1161777777778,18,780
"7665","491007 (2011 GL62)",14.9137555555556,9,750
"7666","491567 (2012 RG3)",10.2744333333333,6,1500
"7667","492143 (2013 OE)",5.673,3,1900
"7668","494658 (2000 UG11)",8.82702857142857,7,490
"7669","494690 (2004 JQ1)",13.62915,20,590
"7670","494697 (2004 SW55)",5.70209230769231,13,430
"7671","4947 Ninkasi (1988 TJ1)",5.15574285714286,7,1500
"7672","494710 (2005 MO13)",7.0048375,32,410
"7673","494713 (2005 OU2)",17.67434,10,900
"7674","494880 (2008 SQ7)",6.62554545454545,11,620
"7675","494975 (2009 WO106)",8.091,9,860
"7676","494999 (2010 JU39)",14.7114375,16,710
"7677","495102 (2011 UU106)",6.58285,8,1000
"7678","495187 (2012 VO76)",12.3869111111111,9,360
"7679","4953 (1990 MU)",14.9347666666667,12,9000
"7680","495615 (2015 PQ291)",10.4948285714286,7,1700
"7681","495848 (2002 QD7)",8.23714285714286,7,1500
"7682","495858 (2003 MJ4)",6.8417,2,1000
"7683","495930 (2006 AR2)",11.8316666666667,6,650
"7684","495960 (2007 MT20)",11.25052,5,1000
"7685","496005 (2007 XJ16)",6.46536,5,900
"7686","496013 (2008 EL6)",7.64902857142857,7,410
"7687","496816 (1989 UP)",5.08813333333333,6,470
"7688","496817 (1989 VB)",4.99348,5,620
"7689","496818 (1993 RA)",2.1266,2,820
"7690","496837 (1998 SB15)",5.528075,8,380
"7691","496860 (1999 XL136)",11.594,12,750
"7692","496861 (2000 BE19)",7.37955,4,1500
"7693","496869 (2000 QU7)",12.26825,8,1400
"7694","496901 (2001 HB)",13.8720571428571,14,490
"7695","496962 (2002 GP186)",5.6792,16,540
"7696","496981 (2002 RP28)",4.43816666666667,6,330
"7697","497025 (2003 QW30)",7.03788571428571,21,490
"7698","497096 (2004 BW1)",3.80886666666667,3,940
"7699","497113 (2004 EK1)",4.83848,15,220
"7700","497117 (2004 FU4)",8.68265714285714,7,1300
"7701","497232 (2005 EF)",6.69972,15,430
"7702","497626 (2006 QT89)",11.2137333333333,6,570
"7703","498548 (2008 GH110)",10.7067111111111,9,590
"7704","498550 (2008 HV4)",7.48495,4,710
"7705","499307 (2009 WC52)",4.2563,2,1200
"7706","499496 (2010 MR87)",11.9102,3,780
"7707","499582 (2010 TH19)",3.7634,7,470
"7708","499998 (2011 PT)",2.94976923076923,13,99
"7709","500080 (2011 WV134)",7.2509,4,2300
"7710","500094 (2012 BC20)",8.47333333333333,6,1100
"7711","500136 (2012 CO46)",1.33816666666667,6,170
"7712","500749 (2013 AP60)",14.2062666666667,3,2500
"7713","5011 Ptah (6743 P-L)",7.78255,16,3100
"7714","501243 (2013 VG13)",7.28534444444444,18,260
"7715","501567 (2014 NF63)",2.3343,2,380
"7716","501647 (2014 SD224)",6.391208,25,210
"7717","503861 (1998 WZ1)",7.70748571428571,7,650
"7718","503865 (1999 VM11)",5.77633333333333,3,430
"7719","503871 (2000 SL)",13.47632,5,1400
"7720","503911 (2002 FD6)",6.92394117647059,17,210
"7721","503941 (2003 UV11)",16.5568933333333,15,750
"7722","504025 (2005 RQ6)",5.5242,1,990
"7723","504034 (2005 UJ159)",18.7426,6,1800
"7724","504074 (2006 AD)",20.1835833333333,12,2600
"7725","504181 (2006 TC)",21.52764,5,1100
"7726","504256 (2006 VD13)",5.94704,5,990
"7727","504680 (2009 EO2)",7.203625,8,650
"7728","504711 (2009 SP171)",10.030825,8,820
"7729","504800 (2010 CO1)",9.13799130434783,23,260
"7730","504827 (2010 KZ117)",11.9288,2,900
"7731","504887 (2010 WL)",9.021,1,650
"7732","505178 (2012 TV78)",7.81256363636364,11,780
"7733","505657 (2014 SR339)",10.5417714285714,7,1200
"7734","506074 (2015 UM67)",14.3437,12,990
"7735","506437 (2000 WL10)",9.00033333333333,3,1500
"7736","506459 (2002 AL14)",7.84004761904762,21,1600
"7737","506491 (2003 UW29)",18.1656555555556,18,450
"7738","506590 (2005 XB1)",8.76388235294118,17,240
"7739","506732 (2006 VW2)",5.61458947368421,19,340
"7740","506859 (2007 VW137)",14.8540727272727,11,1400
"7741","506951 (2008 KV28)",7.9608,2,410
"7742","507422 (2012 QB17)",2.2754,2,570
"7743","507716 (2013 UP8)",18.5163,12,3100
"7744","507847 (2014 GM1)",4.41026666666667,3,2100
"7745","508772 (1998 WP7)",10.83636,15,650
"7746","508774 (1999 JE1)",15.6047111111111,9,650
"7747","508786 (2000 BL19)",8.3576,2,620
"7748","508908 (2003 YX1)",4.98149333333333,30,390
"7749","508912 (2004 BB)",10.9533333333333,3,750
"7750","508918 (2004 BG86)",17.1381777777778,9,860
"7751","508967 (2004 VC17)",17.78284,5,1200
"7752","509191 (2006 OC5)",8.43448,5,860
"7753","509192 (2006 OD7)",9.86331428571429,7,820
"7754","509352 (2007 AG)",6.78493125,32,570
"7755","509353 (2007 AT2)",5.53505,4,710
"7756","509456 (2007 LF)",5.81353333333333,6,470
"7757","509505 (2007 VL8)",7.08807619047619,21,340
"7758","509520 (2007 WB)",14.9461333333333,3,990
"7759","509523 (2007 XP3)",20.70676,5,820
"7760","509821 (2008 WQ63)",12.5811777777778,9,570
"7761","509935 (2009 QL8)",7.23385,8,780
"7762","510055 (2010 FH81)",6.76234,10,280
"7763","510160 (2010 XO56)",12.8320421052632,19,570
"7764","510190 (2011 CX7)",6.0388,15,470
"7765","510238 (2011 FC29)",8.5052375,16,430
"7766","510262 (2011 HJ61)",9.34428571428571,7,820
"7767","510529 (2012 EY11)",3.36908,20,270
"7768","511008 (2013 PX6)",9.22353333333333,3,1200
"7769","511137 (2013 XM24)",13.59784,5,940
"7770","511523 (2014 QS439)",5.10983333333333,6,820
"7771","511684 (2015 BN509)",11.267384,25,430
"7772","511777 (2015 EZ)",6.56668571428571,7,520
"7773","511808 (2015 FH120)",8.8691,6,1100
"7774","512234 (2015 VO66)",11.5426285714286,14,450
"7775","512242 (2015 XZ261)",10.8231333333333,6,1400
"7776","512244 (2015 YE18)",14.5355555555556,9,1600
"7777","512245 (2016 AU8)",4.45459310344828,29,620
"7778","513125 (1997 GC32)",11.3823142857143,7,1200
"7779","513126 (1998 QP)",9.56722,10,340
"7780","513138 (2002 CY58)",6.48554444444444,18,390
"7781","513165 (2004 CK39)",18.7364,5,990
"7782","513170 (2004 KH15)",11.1476,18,680
"7783","513171 (2004 MD6)",13.5757857142857,14,490
"7784","513181 (2005 BS27)",8.66027272727273,11,490
"7785","513312 (2007 DM41)",10.579525,8,240
"7786","513358 (2008 CA5)",12.7870571428571,7,650
"7787","513489 (2009 EV)",12.4682,1,590
"7788","513529 (2010 CR1)",17.3476,8,1200
"7789","513550 (2010 NG3)",9.6782,3,2200
"7790","513711 (2012 PC20)",5.1119,6,330
"7791","514150 (2015 KJ57)",6.68646153846154,13,310
"7792","5143 Heracles (1991 VL)",15.80845,8,9400
"7793","514568 (1994 RC)",7.13723333333333,6,860
"7794","514571 (1996 RY3)",11.78,9,490
"7795","514596 (2003 FG)",15.7806909090909,11,710
"7796","514597 (2003 MD7)",10.5032133333333,15,540
"7797","514846 (2008 EQ7)",2.03256666666667,6,180
"7798","514914 (2008 TN26)",12.1121428571429,7,590
"7799","515010 (2009 SK2)",13.9531,6,990
"7800","515049 (2010 FL)",12.2470666666667,6,820
"7801","515082 (2010 TM3)",2.96773333333333,6,450
"7802","515639 (2014 MK27)",6.94488571428571,14,300
"7803","515742 (2015 CU)",10.9632909090909,11,410
"7804","515767 (2015 JA2)",8.27014736842105,19,360
"7805","516154 (2016 CL32)",8.629625,8,820
"7806","516155 (2016 DP)",10.6008375,16,540
"7807","516396 (2000 WY28)",6.49966666666667,3,570
"7808","516398 (2001 HW15)",6.5162,4,520
"7809","516435 (2004 FJ29)",11.1011,12,330
"7810","516454 (2005 FN4)",16.1014,3,1100
"7811","516457 (2005 HM3)",9.4271,4,650
"7812","516734 (2009 FG1)",23.5424333333333,6,990
"7813","516803 (2010 JG88)",12.1458,6,750
"7814","516976 (2012 HM1)",5.9334,1,310
"7815","516984 (2012 PN28)",11.0897333333333,3,1400
"7816","517103 (2013 EM20)",5.36347692307692,13,620
"7817","517681 (2015 DE198)",8.50743333333333,6,1100
"7818","517829 (2015 RL82)",9.03684444444444,9,1300
"7819","518440 (2004 CL1)",8.6242,7,780
"7820","518463 (2005 JY80)",7.3346,2,2600
"7821","518469 (2005 LH8)",7.0432,1,1100
"7822","518507 (2006 EE1)",12.3845,16,650
"7823","518635 (2008 HO3)",8.01866666666667,3,1400
"7824","518638 (2008 JP14)",10.4904,7,820
"7825","518640 (2008 KZ5)",6.369725,8,570
"7826","518678 (2008 UZ94)",12.30235,4,2000
"7827","518735 (2009 JL1)",4.67698823529412,17,380
"7828","518737 (2009 OO9)",17.1884666666667,6,1000
"7829","518810 (2010 CF19)",5.0578947368421,19,270
"7830","518847 (2010 DM)",18.1057714285714,7,940
"7831","5189 (1990 UQ)",8.200275,16,1600
"7832","519354 (2011 KR12)",7.15251578947368,19,330
"7833","520585 (2014 OA2)",2.30175,4,330
"7834","520808 (2014 TF64)",18.17375,4,570
"7835","522684 (2016 JP)",7.31135,12,360
"7836","52340 (1992 SY)",5.83885,4,1600
"7837","523585 (1998 MW5)",6.79579047619048,21,940
"7838","523586 (1999 LK1)",6.85537647058824,17,230
"7839","523589 (2001 HA4)",15.3005666666667,6,1700
"7840","523590 (2001 QC96)",9.05448,15,390
"7841","523594 (2001 YO3)",4.57766666666667,3,160
"7842","523596 (2002 PH80)",3.2705,2,710
"7843","523598 (2003 ED50)",14.8542461538462,13,410
"7844","523599 (2003 RM)",6.448,1,710
"7845","523602 (2004 LH)",12.8278,1,1000
"7846","523603 (2004 QJ7)",5.8683,6,1100
"7847","523604 (2004 QB17)",3.0411,2,1200
"7848","523605 (2004 RX10)",6.22707333333333,30,330
"7849","523606 (2005 CJ)",7.30256666666667,12,540
"7850","523608 (2005 EZ29)",4.4361,4,520
"7851","523609 (2005 PJ2)",14.0678,9,780
"7852","523613 (2006 SJ198)",2.25886666666667,3,1700
"7853","523623 (2008 CB22)",8.46654285714286,7,680
"7854","523625 (2008 DG17)",14.82265,4,710
"7855","523630 (2009 OG)",23.8844666666667,3,3400
"7856","523631 (2009 SX1)",6.15108888888889,9,990
"7857","523632 (2009 UX17)",3.55082857142857,14,300
"7858","523633 (2009 XR2)",9.2008,4,1100
"7859","523636 (2010 EX119)",11.1093666666667,6,820
"7860","523637 (2010 LT108)",12.546475,8,680
"7861","523641 (2010 RO82)",8.52913333333333,3,2500
"7862","523651 (2011 GA62)",4.80086666666667,3,990
"7863","523654 (2011 SR5)",16.1476181818182,11,430
"7864","523656 (2011 WO4)",21.0304,6,860
"7865","523660 (2012 KY41)",8.9156,4,1400
"7866","523661 (2012 LF11)",9.14020909090909,22,410
"7867","523662 (2012 MU2)",6.603,2,410
"7868","523664 (2012 OD1)",14.89767,20,1100
"7869","523667 (2012 TM139)",2.4676,1,680
"7870","523668 (2012 UV27)",3.00235,4,710
"7871","523685 (2014 DN112)",6.25993333333333,9,570
"7872","523732 (2014 PG51)",8.691625,16,450
"7873","523775 (2014 YB35)",6.95108571428571,7,940
"7874","523779 (2015 AX16)",4.464,2,1600
"7875","523788 (2015 FP118)",5.611,5,780
"7876","523799 (2017 DO36)",18.29,3,1700
"7877","523802 (1998 KH9)",6.39468,5,1200
"7878","523803 (1999 RV2)",2.7776,1,1100
"7879","523804 (2000 YF29)",5.26628,10,520
"7880","523805 (2001 QA143)",2.4862,1,650
"7881","523807 (2003 LG)",13.8663,4,1200
"7882","523808 (2007 ML24)",10.6406090909091,22,820
"7883","523809 (2007 TV18)",6.38552307692308,13,100
"7884","52381 (1993 HA)",1.79518181818182,11,590
"7885","523810 (2008 RG98)",14.5638,3,2300
"7886","523811 (2008 TQ2)",3.15341538461538,13,410
"7887","523812 (2008 TY3)",2.95492,5,100
"7888","523813 (2008 VB1)",7.64046666666667,3,470
"7889","523814 (2008 WN2)",3.824625,8,430
"7890","523816 (2009 ST103)",11.3553,4,1400
"7891","523817 (2009 TK)",7.16224,10,210
"7892","523818 (2010 SH13)",5.02324,10,340
"7893","523819 (2010 VB72)",5.16017142857143,7,410
"7894","523820 (2011 GN44)",21.1451,4,1300
"7895","523822 (2012 DG61)",10.1535333333333,3,1400
"7896","523823 (2015 BG311)",4.4578,3,1500
"7897","523824 (2016 RO1)",5.99953333333333,6,750
"7898","52387 Huitzilopochtli (1993 OM7)",8.270025,8,1600
"7899","52750 (1998 KK17)",9.27768,10,3100
"7900","52760 (1998 ML14)",8.75646666666667,3,1900
"7901","52761 (1998 MN14)",6.2558,2,1600
"7902","52762 (1998 MT24)",13.36565,4,6500
"7903","52768 (1998 OR2)",6.37448571428571,7,4100
"7904","5324 Lyapunov (1987 SL)",8.6552,1,4700
"7905","53319 (1999 JM8)",8.3421,2,5400
"7906","53409 (1999 LU7)",10.44452,5,1100
"7907","53429 (1999 TF5)",14.8707,2,990
"7908","53550 (2000 BF19)",7.02666666666667,15,940
"7909","5370 Taranis (1986 RA)",8.1902,1,5700
"7910","53789 (2000 ED104)",13.7923428571429,7,2100
"7911","5381 Sekhmet (1991 JY)",14.6820428571429,14,2800
"7912","54071 (2000 GQ146)",7.90234285714286,7,2200
"7913","54509 YORP (2000 PH5)",4.90951428571429,21,170
"7914","54660 (2000 UJ1)",15.52356,5,1600
"7915","5496 (1973 NA)",23.4236,1,3800
"7916","55408 (2001 TC2)",11.2798666666667,6,1000
"7917","5590 (1990 VA)",7.0866,3,680
"7918","5604 (1992 FE)",7.65240740740741,27,2200
"7919","5645 (1990 SP)",7.63158,10,2300
"7920","5660 (1974 MA)",18.4305333333333,3,4900
"7921","5693 (1993 EA)",11.40955,16,2800
"7922","5731 Zeus (1988 VP4)",10.0564,4,4500
"7923","5797 Bivoj (1980 AA)",3.48192,5,1100
"7924","5879 Almeria (1992 CH1)",7.2447,4,1900
"7925","6037 (1988 EG)",9.30496,15,1100
"7926","6047 (1991 TB1)",8.9435,4,1600
"7927","6063 Jason (1984 KB)",14.4604666666667,6,3900
"7928","6178 (1986 DA)",3.0256,2,5700
"7929","6239 Minos (1989 QF)",7.37593333333333,18,1200
"7930","6489 Golevka (1991 JX)",6.929275,16,860
"7931","6491 (1991 OA)",8.52004,5,990
"7932","65674 (1988 SM)",4.75075,4,1400
"7933","65679 (1989 UQ)",4.2377,24,750
"7934","65690 (1991 DG)",6.47561818181818,11,940
"7935","65706 (1992 NA)",6.8758,1,3100
"7936","65717 (1993 BX3)",3.81988888888889,9,410
"7937","65733 (1993 PC)",9.09049166666667,24,1300
"7938","65803 Didymos (1996 GT)",4.748425,8,1500
"7939","65909 (1998 FH12)",10.1390666666667,18,860
"7940","65996 (1998 MX5)",4.3989,2,1200
"7941","66008 (1998 QH2)",21.2766285714286,7,3800
"7942","66063 (1998 RO1)",15.58432,10,1400
"7943","6611 (1993 VW)",6.79644,10,2500
"7944","66146 (1998 TU3)",7.80276888888889,45,7500
"7945","66253 (1999 GT3)",18.6682,1,1300
"7946","66391 (1999 KW4)",13.174225,40,3000
"7947","66400 (1999 LT7)",10.4416551724138,29,900
"7948","66407 (1999 LQ28)",7.61842222222222,9,990
"7949","67381 (2000 OL8)",10.7674625,16,650
"7950","67399 (2000 PJ6)",7.639175,8,1400
"7951","68216 (2001 CV26)",7.49048571428571,7,3000
"7952","68267 (2001 EA16)",14.725,6,2600
"7953","68346 (2001 KZ66)",8.07328571428571,7,2600
"7954","68347 (2001 KB67)",8.83213846153846,13,620
"7955","68372 (2001 PM9)",6.38255555555556,9,1000
"7956","68548 (2001 XR31)",9.4829,6,3000
"7957","68950 (2002 QF15)",10.4713230769231,26,3100
"7958","69230 Hermes (1937 UB)",12.8320923076923,13,1900
"7959","7025 (1993 QA)",5.26008,5,1300
"7960","7092 Cadmus (1992 LC)",11.7769,2,5700
"7961","7236 (1987 PA)",7.2695,2,1300
"7962","7335 (1989 JA)",8.41133333333333,6,2400
"7963","7341 (1991 VK)",6.10918823529412,17,2700
"7964","7350 (1993 VA)",5.83464285714286,14,2200
"7965","7358 Oze (1995 YA3)",3.3015,2,7100
"7966","7474 (1992 TC)",1.7608,4,1500
"7967","7480 Norwan (1994 PC)",3.6084,3,2300
"7968","7482 (1994 PC1)",12.368225,8,2600
"7969","7753 (1988 XB)",7.08102,20,1100
"7970","7822 (1991 CS)",11.9749125,16,2000
"7971","7839 (1994 ND)",11.1166,2,1600
"7972","7888 (1993 UC)",12.2388,3,5700
"7973","8014 (1990 MF)",5.90722222222222,9,1100
"7974","8034 Akka (1992 LR)",4.18252,5,1600
"7975","8176 (1991 WA)",16.7834,2,2500
"7976","8201 (1994 AH2)",14.1887,2,4300
"7977","85182 (1991 AQ)",15.9712,6,2300
"7978","85184 (1991 JG1)",10.83636,5,1300
"7979","85236 (1993 KH)",6.80884,15,1100
"7980","85275 (1994 LY)",7.47897142857143,7,3600
"7981","85585 Mjolnir (1998 FG2)",5.78557894736842,19,280
"7982","85628 (1998 KV2)",5.20903333333333,6,2300
"7983","85640 (1998 OX4)",8.36276666666667,6,360
"7984","8566 (1996 EN)",14.3716,6,3300
"7985","8567 (1996 HW1)",4.0486,1,5200
"7986","85713 (1998 SS49)",13.30768,5,4500
"7987","85774 (1998 UT18)",5.0406,7,860
"7988","85818 (1998 XM4)",20.45132,5,4900
"7989","85938 (1999 DJ4)",6.915325,8,1100
"7990","85953 (1999 FK21)",12.3914045454545,44,1400
"7991","85989 (1999 JD6)",12.701475,16,2300
"7992","85990 (1999 JV6)",6.03175454545455,22,540
"7993","86039 (1999 NC43)",9.50046666666667,6,3900
"7994","86450 (2000 CK33)",8.86496666666667,12,1400
"7995","86666 (2000 FL10)",12.81788,5,2500
"7996","86667 (2000 FO10)",11.0130083333333,24,1800
"7997","86819 (2000 GK137)",5.94208,5,2000
"7998","86829 (2000 GR146)",10.8748,1,3900
"7999","86878 (2000 HD24)",11.8414363636364,11,1800
"8000","87024 (2000 JS66)",5.62925555555556,18,1100
"8001","8709 Kadlu (1994 JF1)",4.2036,3,2500
"8002","87684 (2000 SY2)",13.4962375,16,3600
"8003","88213 (2001 AF2)",11.6959555555556,9,780
"8004","88254 (2001 FM129)",15.2396,15,1800
"8005","88264 (2001 KN20)",4.836,2,2400
"8006","887 Alinda (A918 AA)",6.0512,2,12000
"8007","88710 (2001 SL9)",9.1419,2,1800
"8008","88959 (2001 TZ44)",19.5672,5,2000
"8009","89136 (2001 US16)",3.25224444444444,9,540
